NER_Label,Entity,Counts
B-ORG,euro,14
B-ORG,european,2
B-ORG,ev,1
B-ORG,evans,1
B-ORG,evening up,1
B-ORG,ever,8
B-ORG,evergrande,1
B-ORG,evergrande group,1
B-ORG,evergrandegroup,1
B-ORG,everlane,1
B-ORG,ex,4
B-ORG,exchange,1
B-ORG,executive vice president corporate communication and csr pt pln ( persero ),1
B-ORG,executive vice president of energy transition and sustainability,1
B-ORG,expereo,4
B-ORG,expo,6
B-ORG,export,1
B-ORG,express,2
B-ORG,exxonmo,1
B-ORG,faba,1
B-ORG,fac,2
B-ORG,facebook,10
B-ORG,faisal,2
B-ORG,fajriyah,2
B-ORG,fakultas,1
B-ORG,family,1
B-ORG,fang,2
B-ORG,fanshurullah,1
B-ORG,farm,5
B-ORG,fast,1
B-ORG,fcbd,1
B-ORG,fda,2
B-ORG,febr,2
B-ORG,februari,11
B-ORG,februari 2023,1
B-ORG,fed,81
B-ORG,federal,33
B-ORG,federal reserve,2
B-ORG,federasi serikat pekerja metal indonesia,1
B-ORG,fer,1
B-ORG,feri,1
B-ORG,ff,5
B-ORG,ffr,3
B-ORG,fic,1
B-ORG,fid,1
B-ORG,fif,5
B-ORG,filament indonesia,1
B-ORG,final,4
B-ORG,finance central bank deputies meeting,1
B-ORG,financial,1
B-ORG,financial analysis,1
B-ORG,fire711,1
B-ORG,firmansyah,2
B-ORG,fluor,1
B-ORG,fmcbg,1
B-ORG,follow,1
B-ORG,food,2
B-ORG,for,2
B-ORG,forbes,4
B-ORG,ford,1
B-ORG,foreign,1
B-ORG,forex,2
B-ORG,forum,6
B-ORG,forum 2023,2
B-ORG,forum g20,2
B-ORG,forum geologi nasional,1
B-ORG,forum presidensi g20,1
B-ORG,fos,2
B-ORG,fossil fuel,1
B-ORG,fossil fuel based,1
B-ORG,found,1
B-ORG,fox,1
B-ORG,frank,1
B-ORG,free,11
B-ORG,freeport,44
B-ORG,freeport indonesia,3
B-ORG,french development agency,2
B-ORG,frieslandca,2
B-ORG,fs,2
B-ORG,fspm,1
B-ORG,fspmi,1
B-ORG,ftx,1
B-ORG,fu,2
B-ORG,fuad,1
B-ORG,fuel,1
B-ORG,fuelcell,2
B-ORG,fuku,2
B-ORG,full,1
B-ORG,fund,1
B-ORG,fur,2
B-ORG,furnace,1
B-ORG,future,3
B-ORG,futures,3
B-ORG,fx,1
B-ORG,fys,1
B-ORG,ga,2
B-ORG,gabriel,1
B-ORG,gabungan,1
B-ORG,gadjah,2
B-ORG,gai,1
B-ORG,gaikindo,1
B-ORG,gainers,2
B-ORG,galangan,1
B-ORG,gamb,21
B-ORG,gambas,2
B-ORG,gar,3
B-ORG,gara,2
B-ORG,garibal,2
B-ORG,garibaldi,7
B-ORG,garuda,12
B-ORG,gas alam cair,2
B-ORG,gas bumi,2
B-ORG,gates,1
B-ORG,gautam,1
B-ORG,gazprom,3
B-ORG,gbp,1
B-ORG,gd,1
B-ORG,ge,25
B-ORG,ge hitachi nuclear energy,1
B-ORG,ge indonesia,2
B-ORG,gem,1
B-ORG,gems,1
B-ORG,general electric,4
B-ORG,general motors,1
B-ORG,genesis,1
B-ORG,geo,38
B-ORG,geo dipa,1
B-ORG,geo energy group,1
B-ORG,geo energy resources,1
B-ORG,geologi,7
B-ORG,georgia,1
B-ORG,geother,5
B-ORG,geothermal,7
B-ORG,gerindra,1
B-ORG,getty,1
B-ORG,gh,3
B-ORG,ghee,1
B-ORG,gi,1
B-ORG,gib,2
B-ORG,gimlet media,1
B-ORG,gin,1
B-ORG,gita,1
B-ORG,glasgow,2
B-ORG,global,20
B-ORG,global energy monitor,1
B-ORG,gm up suralaya,1
B-ORG,gmbh,4
B-ORG,gn,7
B-ORG,gni,1
B-ORG,go,3
B-ORG,go global,2
B-ORG,go public,1
B-ORG,golden,3
B-ORG,golden energy,1
B-ORG,golden energy and resources,1
B-ORG,gong,1
B-ORG,good,3
B-ORG,google,16
B-ORG,google ancam australia,1
B-ORG,got,4
B-ORG,goto,2
B-ORG,goto cs,1
B-ORG,govern,1
B-ORG,goyah,1
B-ORG,gpbsi,1
B-ORG,graha,2
B-ORG,grains,2
B-ORG,grand,2
B-ORG,grand strategi energi nasional,1
B-ORG,grasberg,5
B-ORG,grassberg,6
B-ORG,gre,2
B-ORG,green,3
B-ORG,gregorius,1
B-ORG,grid,2
B-ORG,gro,1
B-ORG,grohnde,1
B-ORG,groningen,1
B-ORG,group,20
B-ORG,grup,13
B-ORG,grup adaro,1
B-ORG,grup bakrie,1
B-ORG,grup bakrie & envision gara,1
B-ORG,grup bakrie pt bumi resources tbk,1
B-ORG,grup mahaka,1
B-ORG,grup sinarmas pt dian swastatika sentosa tbk .,1
B-ORG,grup widodo makmur,1
B-ORG,gs,5
B-ORG,guangxi energy co,1
B-ORG,guardian,1
B-ORG,gubernur,12
B-ORG,gubernur bank indonesia,2
B-ORG,gubernur rba,1
B-ORG,gudang garam,1
B-ORG,gudang garam tbk,1
B-ORG,gui,1
B-ORG,gun,1
B-ORG,gundrem,1
B-ORG,gundremmingen c,1
B-ORG,gus,16
B-ORG,gw,1
B-ORG,gwp,3
B-ORG,haag,2
B-ORG,hab,4
B-ORG,hai,3
B-ORG,hais,1
B-ORG,hal,11
B-ORG,halmahera timur,1
B-ORG,haluan,1
B-ORG,ham,1
B-ORG,hamad,1
B-ORG,hambatan,2
B-ORG,hana indonesia,2
B-ORG,handsaplast,1
B-ORG,hang,1
B-ORG,hang seng,1
B-ORG,hangzhou,1
B-ORG,hap,2
B-ORG,har,2
B-ORG,hari,15
B-ORG,hari tua,1
B-ORG,harian,1
B-ORG,harlan,1
B-ORG,harris,3
B-ORG,haru,1
B-ORG,harum,1
B-ORG,harum energy,1
B-ORG,harvard growth lab,1
B-ORG,has,1
B-ORG,hatta,1
B-ORG,hawk,1
B-ORG,hdf energy,2
B-ORG,head,1
B-ORG,head of,3
B-ORG,head of wholesale banking bank btpn,1
B-ORG,heb,1
B-ORG,heilongjiang,1
B-ORG,helio,1
B-ORG,hem,3
B-ORG,hembus,3
B-ORG,hendra,2
B-ORG,hendrajan,1
B-ORG,heng,1
B-ORG,henry,1
B-ORG,hep,1
B-ORG,heppy,1
B-ORG,her,1
B-ORG,heri,2
B-ORG,hidrogen,3
B-ORG,high tech manufaktur,1
B-ORG,hil,1
B-ORG,hilir,2
B-ORG,hill,1
B-ORG,himni,1
B-ORG,himpunan masyarakat nuklir indonesia,1
B-ORG,hinabi,1
B-ORG,hindia,1
B-ORG,hisjam,1
B-ORG,hitam,1
B-ORG,hm,1
B-ORG,ho,14
B-ORG,holding,7
B-ORG,holding badan usaha,1
B-ORG,holding baterai,1
B-ORG,holding bumn industri pertambangan,1
B-ORG,holding bumn khusus panas bumi,1
B-ORG,holding bumn tambang,2
B-ORG,holding farmasi,1
B-ORG,holding industri pertambangan pt inalum ( persero ),1
B-ORG,holding panas bumi,1
B-ORG,holiday,1
B-ORG,home,1
B-ORG,hong,5
B-ORG,hong kong,4
B-ORG,hongkong,1
B-ORG,hornsea,1
B-ORG,hot,1
B-ORG,hotel,1
B-ORG,house electric,2
B-ORG,hp,2
B-ORG,hpal,2
B-ORG,hrum,3
B-ORG,hsi,1
B-ORG,htel,2
B-ORG,hu,3
B-ORG,hua,5
B-ORG,huadian,2
B-ORG,huadian corporation,2
B-ORG,huawei,2
B-ORG,hub,2
B-ORG,hulu,9
B-ORG,hum,1
B-ORG,hungaria,1
B-ORG,hur,1
B-ORG,hut,2
B-ORG,hutan,1
B-ORG,hydro,3
B-ORG,hydrogen,1
B-ORG,i,1
B-ORG,iagi,1
B-ORG,iampi - lkn,1
B-ORG,ians,1
B-ORG,iata,1
B-ORG,ib,3
B-ORG,ibc,9
B-ORG,ibu kota,2
B-ORG,ibu kota negara,1
B-ORG,ibu pertiwibaca,3
B-ORG,ice,2
B-ORG,ice newcastle,5
B-ORG,id,6
B-ORG,id - seed,1
B-ORG,id food,2
B-ORG,ida,7
B-ORG,ie,11
B-ORG,iea,13
B-ORG,ieefa,6
B-ORG,ieefa ),2
B-ORG,ieefa ) harga batu bara ri,1
B-ORG,iesr,10
B-ORG,if,1
B-ORG,ig,1
B-ORG,ignasius,5
B-ORG,ignis energy holdings,2
B-ORG,igs,1
B-ORG,ih,6
B-ORG,ihgs,2
B-ORG,ihs,2
B-ORG,ihsg,20
B-ORG,iif,1
B-ORG,ij,1
B-ORG,ijen,1
B-ORG,ik,1
B-ORG,ika energy,1
B-ORG,ikatan ahli manajemen proyek indonesia,1
B-ORG,ikn,15
B-ORG,ikn nusantara,4
B-ORG,il,1
B-ORG,ilhan,1
B-ORG,imf,10
B-ORG,impor,3
B-ORG,in,1
B-ORG,ina,17
B-ORG,inalum,1
B-ORG,inar,1
B-ORG,inc,6
B-ORG,incar,2
B-ORG,ind,6
B-ORG,indah,1
B-ORG,indef,2
B-ORG,independent,1
B-ORG,independent advisor alliance,1
B-ORG,independent power producer,1
B-ORG,india,1
B-ORG,indika,3
B-ORG,indika energyind,1
B-ORG,indika energyindy2,1
B-ORG,indo,15
B-ORG,indo - pacific economic framework for prosperity,2
B-ORG,indom,2
B-ORG,indomie,1
B-ORG,indoneis,1
B-ORG,indonesia,87
B-ORG,indonesia battery coorporation,1
B-ORG,indonesia battery corporation,1
B-ORG,indonesia battery holding,1
B-ORG,indonesia net zero karbon,1
B-ORG,indonesia tbk,3
B-ORG,indonesia transport & infrastructure,1
B-ORG,indonesia5,1
B-ORG,indonesiaadro2,2
B-ORG,indonesian,1
B-ORG,indonusa,1
B-ORG,indonusa tbk,1
B-ORG,indrawati,1
B-ORG,induk,1
B-ORG,industri,9
B-ORG,industri smelter nikel,1
B-ORG,industrial,1
B-ORG,indy,4
B-ORG,indy ),1
B-ORG,inggris,19
B-ORG,ingkan lengan,2
B-ORG,inisiasi,1
B-ORG,initial public offering,1
B-ORG,injection for,1
B-ORG,inpres,2
B-ORG,ins,7
B-ORG,inspektur,2
B-ORG,institusi,1
B-ORG,institusibi,1
B-ORG,institut ekonomi energi dan analisis keuangan atau,1
B-ORG,institut teknologi bandung,3
B-ORG,institute,11
B-ORG,institute for development of economics,1
B-ORG,institute for energy,1
B-ORG,institute for energy economics and,1
B-ORG,institute for energy economics and financial,1
B-ORG,institute for energy economics and financial analysis,3
B-ORG,institute for essential services reform,5
B-ORG,institute5,1
B-ORG,insyaallah,2
B-ORG,integrated,1
B-ORG,intel,5
B-ORG,intent,12
B-ORG,inter,5
B-ORG,interim,2
B-ORG,interkoneksi,2
B-ORG,interm,3
B-ORG,international,43
B-ORG,international corporation,1
B-ORG,international energy agency,8
B-ORG,international monetary fund,1
B-ORG,international renewable energy agency,2
B-ORG,international tbk,1
B-ORG,inti makmur,1
B-ORG,investamafire621,1
B-ORG,investamafire63,1
B-ORG,investindo sekuritas,1
B-ORG,investment bank kenamaan dunia,1
B-ORG,investmentiata660,1
B-ORG,investor,1
B-ORG,ip,6
B-ORG,ipef,4
B-ORG,ipo,9
B-ORG,ipod,1
B-ORG,ir,4
B-ORG,irena,2
B-ORG,is,1
B-ORG,isar 2,1
B-ORG,isara,5
B-ORG,isara vongkusolkit,1
B-ORG,iskan,1
B-ORG,ismail,1
B-ORG,issp,1
B-ORG,ist,12
B-ORG,istaka,1
B-ORG,istana,7
B-ORG,istana kepresidenan,1
B-ORG,it,6
B-ORG,itb,3
B-ORG,itmg,3
B-ORG,itron,2
B-ORG,iwaku,1
B-ORG,j,5
B-ORG,jabar,21
B-ORG,jabodetabek,1
B-ORG,jackson,1
B-ORG,jaga,1
B-ORG,jaime,1
B-ORG,jakarta,4
B-ORG,jalin,2
B-ORG,jane,2
B-ORG,januari,13
B-ORG,januari 2022,1
B-ORG,jap,1
B-ORG,japan,1
B-ORG,japan international cooperation agency,1
B-ORG,japan oil,1
B-ORG,japanese,1
B-ORG,jaringan kelistrikan berteknologi,2
B-ORG,jateng,2
B-ORG,jatibarang field,1
B-ORG,jatim,2
B-ORG,java,2
B-ORG,jawa barat,15
B-ORG,jawa timur,7
B-ORG,jawara,1
B-ORG,jay,1
B-ORG,jaya,6
B-ORG,jb,1
B-ORG,jcc,1
B-ORG,jeblok,1
B-ORG,jeff,2
B-ORG,jen,6
B-ORG,jenderal,6
B-ORG,jenderal energi baru,1
B-ORG,jennifer,1
B-ORG,jens,1
B-ORG,jepang,8
B-ORG,jepara,1
B-ORG,jer,2
B-ORG,jerman,13
B-ORG,jerome,2
B-ORG,jh,2
B-ORG,jht,1
B-ORG,ji,1
B-ORG,jica,2
B-ORG,jiipe,3
B-ORG,jil,2
B-ORG,jin,8
B-ORG,jisman,3
B-ORG,jk,2
B-ORG,jlu,1
B-ORG,joe,4
B-ORG,jogja,1
B-ORG,jogmec,2
B-ORG,jogmec on co2,1
B-ORG,johnson,8
B-ORG,join,3
B-ORG,joint,13
B-ORG,joko,16
B-ORG,jokowi,65
B-ORG,jon,21
B-ORG,jonan,5
B-ORG,jones,10
B-ORG,jong,1
B-ORG,jono,1
B-ORG,jor -,1
B-ORG,jordan,1
B-ORG,jordania,2
B-ORG,jorge,2
B-ORG,jos,8
B-ORG,jp,8
B-ORG,jpmorgan,1
B-ORG,js,4
B-ORG,jsa,3
B-ORG,jsmr,2
B-ORG,juli,25
B-ORG,jumbo,1
B-ORG,juni,5
B-ORG,juni 2022,1
B-ORG,juru,3
B-ORG,juru bicara tim kampanye nasional ( tkn ),2
B-ORG,jurusan,1
B-ORG,juta,3
B-ORG,jv,9
B-ORG,k,1
B-ORG,kabinet,2
B-ORG,kabinet indonesia maju,1
B-ORG,kabupaten bulungan,1
B-ORG,kadi,13
B-ORG,kadin,2
B-ORG,kadin indonesia,1
B-ORG,kaget,1
B-ORG,kai,1
B-ORG,kais,1
B-ORG,kaisar,1
B-ORG,kajian,1
B-ORG,kal,1
B-ORG,kalimantan,1
B-ORG,kalimantan utara,2
B-ORG,kalla,1
B-ORG,kalla group,1
B-ORG,kaltim,3
B-ORG,kam,2
B-ORG,kamar dagang dan industri,1
B-ORG,kamil,1
B-ORG,kampung,6
B-ORG,kampus,1
B-ORG,kanal,1
B-ORG,kang,7
B-ORG,kanopi,1
B-ORG,kans,1
B-ORG,kanselir,5
B-ORG,kantor,10
B-ORG,kantor kementerian esdm,2
B-ORG,kantor shopee,1
B-ORG,kantor shopee solo,1
B-ORG,kantor staf presiden,1
B-ORG,kapolri,2
B-ORG,karawang,1
B-ORG,karbon,2
B-ORG,karya,1
B-ORG,karya perkasa,1
B-ORG,kat,1
B-ORG,kato,15
B-ORG,katoda,5
B-ORG,kawasan,11
B-ORG,kayan,2
B-ORG,kblbb,1
B-ORG,kbri,1
B-ORG,kc,2
B-ORG,kebu,1
B-ORG,kebun,1
B-ORG,kebun angin,2
B-ORG,kecamatan,10
B-ORG,kedelai,1
B-ORG,kedutaan,5
B-ORG,kejaksaan,1
B-ORG,kejar,7
B-ORG,kek,1
B-ORG,kelapa sawit,1
B-ORG,kelas dunia,1
B-ORG,kelompok,1
B-ORG,kelurahan,1
B-ORG,kemajuan peradaban,4
B-ORG,kemen,10
B-ORG,kemenkes,1
B-ORG,kemenkeu,3
B-ORG,kementerian,139
B-ORG,kementerian bumn,1
B-ORG,kementerian energi,4
B-ORG,kementerian energi dan sumber daya mineral,2
B-ORG,kementerian esdm,5
B-ORG,kementerian esdm ri,1
B-ORG,kementrian,2
B-ORG,ken,2
B-ORG,kendal,1
B-ORG,kepala badan tenaga nuklir nasional,1
B-ORG,kepala divisi energi,1
B-ORG,kepala divisi statistik,1
B-ORG,kepala ekonom,1
B-ORG,kepala ekonom bank permata josua,1
B-ORG,kepala energi dan ekstraktif global world bank,1
B-ORG,kepala kajian lingkungan lembaga penyelidikan ekonomi dan masyarakat (,1
B-ORG,kepala komunikasi korporat pln,2
B-ORG,kepresidenan,1
B-ORG,kepulauan,4
B-ORG,kepulauan bangka belitung,3
B-ORG,kepulauan riau,3
B-ORG,kerajaan bisnis taipan kontroversial,1
B-ORG,kerangka,2
B-ORG,keraton mataram,1
B-ORG,kerok,3
B-ORG,kesatuan,3
B-ORG,kesdm,1
B-ORG,kesep,1
B-ORG,keten,1
B-ORG,keterbukaan,2
B-ORG,keterbukaan informasi bursa efek indonesia,1
B-ORG,ketua,11
B-ORG,ketua forum b20 indonesia,2
B-ORG,ketua gabungan pengusaha bioskop seluruh indonesia,1
B-ORG,ketua himpunan alat berat indonesia,1
B-ORG,ketua kebijakan publik ikatan ahli geologi indonesia,1
B-ORG,ketua masyarakat energi terbarukan indonesia,1
B-ORG,ketua umum asosiasi produsen listrik swasta indonesia,2
B-ORG,ketua umum masyarakat energi terbarukan indonesia,1
B-ORG,kevin,1
B-ORG,key,2
B-ORG,kha,1
B-ORG,ki,1
B-ORG,kik,1
B-ORG,kil,3
B-ORG,kilang balongan,1
B-ORG,kiln,1
B-ORG,kilo,2
B-ORG,kim,2
B-ORG,king,1
B-ORG,kira,6
B-ORG,kk,1
B-ORG,kkks,2
B-ORG,kkks ) minyak dan gas bumi ( migas ) pengelola wilayah kerja migas ( wk migas ) brantas,2
B-ORG,kla,5
B-ORG,klaten,3
B-ORG,klhk,1
B-ORG,km,4
B-ORG,knott,1
B-ORG,kob,1
B-ORG,kocek,2
B-ORG,kode,1
B-ORG,koi,1
B-ORG,kolaboratif,1
B-ORG,kolaka,1
B-ORG,kolektif,2
B-ORG,kolombo,3
B-ORG,kom,2
B-ORG,komb,1
B-ORG,komisaris independen pt unilever indonesia tbk,1
B-ORG,komisaris utama pt perusahaan gas negara ( pgn ),1
B-ORG,komisi,16
B-ORG,komisi pembangunan dan reformasi nasional,1
B-ORG,komisi vii,1
B-ORG,komite,2
B-ORG,kompak,4
B-ORG,komunis,2
B-ORG,komunitas,1
B-ORG,kon,3
B-ORG,konfederasi,1
B-ORG,konfederasi industri bisnis,1
B-ORG,konferensi,2
B-ORG,konferensi pers,1
B-ORG,kong,3
B-ORG,kongres,11
B-ORG,kongsi,1
B-ORG,konsensus,1
B-ORG,konservasi,1
B-ORG,konsolidasi,1
B-ORG,konsorsium,26
B-ORG,konsorsium ap dan total eren s . a .,2
B-ORG,konsorsium perusahaan listrik,11
B-ORG,konsorsium total,6
B-ORG,konsorsium total eren,12
B-ORG,konstitusi,1
B-ORG,konsultan,1
B-ORG,kontraktor,2
B-ORG,kontraktor kontrak kerjasama (,2
B-ORG,kontraktor surya bay area,1
B-ORG,kontras,1
B-ORG,konvoi,2
B-ORG,koordinasi,2
B-ORG,koordinator,4
B-ORG,koordinator bidang kemaritiman,2
B-ORG,koordinator maritim,2
B-ORG,koordinator perekonomian,2
B-ORG,kopassus,1
B-ORG,koperasi,6
B-ORG,kordin,2
B-ORG,kordinasi,2
B-ORG,korea,3
B-ORG,korea selatan,6
B-ORG,korea utara,1
B-ORG,korporasi,1
B-ORG,kors,1
B-ORG,korsel,1
B-ORG,kospi,4
B-ORG,kospi korea selatan,1
B-ORG,kotin,2
B-ORG,kp,1
B-ORG,kpk,2
B-ORG,kpr,2
B-ORG,krakatau,15
B-ORG,krakatau daya listrik,1
B-ORG,krakatau sarana infrastruktur,1
B-ORG,krakatau steel,6
B-ORG,krakatau steel group,1
B-ORG,kras,3
B-ORG,krem,5
B-ORG,kremlin,2
B-ORG,krip,5
B-ORG,kripto,2
B-ORG,kristensen,1
B-ORG,krw,1
B-ORG,krw 500 miliar,1
B-ORG,ks,3
B-ORG,ksu,1
B-ORG,ktr,4
B-ORG,ktt,5
B-ORG,kuartal,4
B-ORG,kuartal i,1
B-ORG,kuartal iii,3
B-ORG,kuasai,1
B-ORG,kup,1
B-ORG,kurs,1
B-ORG,kwh,12
B-ORG,kwp,2
B-ORG,ky,3
B-ORG,kyoto,1
B-ORG,kyu,1
B-ORG,kyudenko corporation,1
B-ORG,l,3
B-ORG,la,16
B-ORG,lab,1
B-ORG,ladang angin,1
B-ORG,lamhot,1
B-ORG,langgar,1
B-ORG,langkaterk,2
B-ORG,lanka,1
B-ORG,laos,1
B-ORG,lap,10
B-ORG,lapindo,47
B-ORG,lapindo brantas,2
B-ORG,lapindo brantas inc,2
B-ORG,lar jakarta,1
B-ORG,lead adviser,1
B-ORG,leader,1
B-ORG,leaders,1
B-ORG,lebaran,2
B-ORG,lee,1
B-ORG,lee min,1
B-ORG,lego,2
B-ORG,lei,1
B-ORG,lelang,1
B-ORG,lembaga,15
B-ORG,lembaga kajian energi,1
B-ORG,lembaga kajian nusantara,1
B-ORG,lembaga pemikir [unk] think tanks [unk] ember and agora energiewende,1
B-ORG,lemhanas,3
B-ORG,lestari,1
B-ORG,leste,2
B-ORG,letter of,12
B-ORG,letter of intent,6
B-ORG,lgbtq,1
B-ORG,li,2
B-ORG,liao,7
B-ORG,lib,1
B-ORG,lini,1
B-ORG,lion,1
B-ORG,liquid,1
B-ORG,listing,1
B-ORG,live,3
B-ORG,lm,1
B-ORG,lm graha dipta pulo gadung,1
B-ORG,lng,5
B-ORG,lo,2
B-ORG,loa,3
B-ORG,load,1
B-ORG,logis,1
B-ORG,london,2
B-ORG,london metal exchange,2
B-ORG,losers,1
B-ORG,lpem ) fakultas ekonomi dan bisnis ui,1
B-ORG,lpg,1
B-ORG,ltj,14
B-ORG,ltsh,2
B-ORG,lu,4
B-ORG,luc,9
B-ORG,luh,16
B-ORG,luh nyoman,1
B-ORG,luhut,26
B-ORG,lumpur,8
B-ORG,lumpur lapindo,7
B-ORG,lutzer,1
B-ORG,lyman,2
B-ORG,m,6
B-ORG,m2,2
B-ORG,ma,6
B-ORG,mac,2
B-ORG,macro,2
B-ORG,mada,2
B-ORG,made,2
B-ORG,mae,1
B-ORG,magnet,1
B-ORG,mahar,2
B-ORG,mahkamah,2
B-ORG,mai,1
B-ORG,majelis,1
B-ORG,makin,2
B-ORG,makmur,5
B-ORG,malaya,1
B-ORG,malea,2
B-ORG,malik,2
B-ORG,maluku,2
B-ORG,maluku utara,1
B-ORG,manag,2
B-ORG,manager,1
B-ORG,managers,1
B-ORG,managing director australia,6
B-ORG,managing director indonesia & cfo apac total,2
B-ORG,manajemen,2
B-ORG,manajemen investasi norges bank,1
B-ORG,manajemen merpati,1
B-ORG,manajer,1
B-ORG,mandal,1
B-ORG,mandar,1
B-ORG,mandara,3
B-ORG,mandiri,6
B-ORG,mandiri investment forum,1
B-ORG,mandiri sustainability forum 2022,1
B-ORG,mandiri tbk,1
B-ORG,manufacturing,1
B-ORG,manusia,2
B-ORG,mapp,1
B-ORG,maret,17
B-ORG,marga,4
B-ORG,marga group,1
B-ORG,marine,1
B-ORG,maritim,2
B-ORG,markas facebookfacebook,2
B-ORG,market,2
B-ORG,marquis energy,2
B-ORG,marvel,1
B-ORG,mas,4
B-ORG,masdar,7
B-ORG,masing,1
B-ORG,masing -,1
B-ORG,masjid,2
B-ORG,massachusetts,1
B-ORG,massachusetts institute of technology energy initiatives,1
B-ORG,master,3
B-ORG,masy,2
B-ORG,masyarakat,11
B-ORG,masyarakat energi terbarukan indonesia,2
B-ORG,masyarakat ketenagalistrikan indonesia,4
B-ORG,masyita,3
B-ORG,masyita crystal,1
B-ORG,matahari,7
B-ORG,matra,1
B-ORG,matte,2
B-ORG,matthew,1
B-ORG,mau,1
B-ORG,may,3
B-ORG,maya,1
B-ORG,mbap,2
B-ORG,mcb,1
B-ORG,mcmohan,3
B-ORG,mcmor,3
B-ORG,mdka,2
B-ORG,meat,1
B-ORG,med,2
B-ORG,medc,1
B-ORG,medco,2
B-ORG,mega,5
B-ORG,megah,2
B-ORG,megahit,2
B-ORG,megahitm,1
B-ORG,mei,19
B-ORG,mei 2023,1
B-ORG,meiloon,1
B-ORG,mekanis,2
B-ORG,meksiko,1
B-ORG,melong,1
B-ORG,memburuk,1
B-ORG,memor,2
B-ORG,men,8
B-ORG,menakuti,1
B-ORG,menara,1
B-ORG,menilik,1
B-ORG,menit,1
B-ORG,menko,6
B-ORG,menta,1
B-ORG,mentari,1
B-ORG,menteri,17
B-ORG,menteri bumn,4
B-ORG,menteri energi sumber daya mineral,1
B-ORG,menteri kehakiman ri,1
B-ORG,menteri keuangan,2
B-ORG,mer,2
B-ORG,merapi,1
B-ORG,merapi timur,1
B-ORG,merauke,1
B-ORG,mercedes,3
B-ORG,merdeka,2
B-ORG,meri,2
B-ORG,merpati,5
B-ORG,merpati airlines,1
B-ORG,merpati airlinespt,1
B-ORG,merpati nusantara airlines,1
B-ORG,mes,4
B-ORG,mess,1
B-ORG,met,2
B-ORG,meta,5
B-ORG,metals,1
B-ORG,metatrader 4,1
B-ORG,meti,5
B-ORG,meti ),1
B-ORG,metro jaya,1
B-ORG,mg,1
B-ORG,mh,1
B-ORG,mi,4
B-ORG,michael,5
B-ORG,michelin,2
B-ORG,microsoft,6
B-ORG,midstream,2
B-ORG,midstream gas,1
B-ORG,mig,1
B-ORG,migas,1
B-ORG,milenia,1
B-ORG,milestone penting,6
B-ORG,miliar,21
B-ORG,militer,1
B-ORG,mina,6
B-ORG,minarak,2
B-ORG,minarak brantas gas,2
B-ORG,minarak group,4
B-ORG,mind,2
B-ORG,mind id,3
B-ORG,miner,3
B-ORG,mineral,11
B-ORG,minerals,2
B-ORG,minerals indonesiaad,1
B-ORG,minerba,3
B-ORG,mines tbk,1
B-ORG,ming,2
B-ORG,mini,2
B-ORG,ministrial talks,1
B-ORG,minutes,2
B-ORG,mir,1
B-ORG,mira,3
B-ORG,mirae,1
B-ORG,mit,6
B-ORG,mitei,1
B-ORG,mitigasi,2
B-ORG,mitra,12
B-ORG,mitra -,2
B-ORG,mitrabara,4
B-ORG,mitrabara adiperdanambap6,1
B-ORG,mits,2
B-ORG,mitsui,4
B-ORG,mitsui & co ltd,1
B-ORG,miz,1
B-ORG,mk,2
B-ORG,mki,3
B-ORG,ml,2
B-ORG,mlj,6
B-ORG,mm2,1
B-ORG,mmsc,2
B-ORG,mn,4
B-ORG,mna,1
B-ORG,mnc,4
B-ORG,modern,1
B-ORG,mohamed,2
B-ORG,mohammed,1
B-ORG,momo,1
B-ORG,mon,1
B-ORG,monas,23
B-ORG,monasit,12
B-ORG,money,1
B-ORG,mons,1
B-ORG,moody [unk] s investors service,2
B-ORG,moon,1
B-ORG,morgan,2
B-ORG,morrison,1
B-ORG,moskow,2
B-ORG,mou,12
B-ORG,mozambik,1
B-ORG,mpada,2
B-ORG,mpers,1
B-ORG,ms,1
B-ORG,mt,2
B-ORG,mu,2
B-ORG,muara,3
B-ORG,muara enim,3
B-ORG,mub,1
B-ORG,mubadala,2
B-ORG,muhammad,2
B-ORG,multi,2
B-ORG,multi bintang indonesia,1
B-ORG,mulya,1
B-ORG,mulyana,1
B-ORG,mulyani,4
B-ORG,mumbai,2
B-ORG,munich,1
B-ORG,mur,1
B-ORG,murashov,1
B-ORG,muri,2
B-ORG,musk,1
B-ORG,muslim,1
B-ORG,musta,2
B-ORG,mustaq,6
B-ORG,mustiko,6
B-ORG,mut,1
B-ORG,mw,13
B-ORG,mwp,1
B-ORG,mwp - 1,1
B-ORG,my,1
B-ORG,n,1
B-ORG,nabi,1
B-ORG,naga iid,2
B-ORG,nakuti,1
B-ORG,nangka,2
B-ORG,nantong,1
B-ORG,nas,12
B-ORG,nasa,1
B-ORG,nasdaq,19
B-ORG,nasdaq - 100,1
B-ORG,nasdaq composite,1
B-ORG,nasdaq composite ambrol,1
B-ORG,nasional,10
B-ORG,nathan,1
B-ORG,national,5
B-ORG,national association of federally -,1
B-ORG,national corporation,1
B-ORG,nationally,1
B-ORG,nationally determined contribution,1
B-ORG,nationally determined contributions,1
B-ORG,nato,6
B-ORG,navar,2
B-ORG,nbc,1
B-ORG,nd,3
B-ORG,ndc,4
B-ORG,ndrc,1
B-ORG,neckarwestheim ii,1
B-ORG,negara maju,1
B-ORG,negeri,1
