NER_Label,Entity,Counts
B-ORG,bt,4
B-ORG,btel,2
B-ORG,btiig,3
B-ORG,btiig),1
B-ORG,btn,2
B-ORG,bto,2
B-ORG,bub,1
B-ORG,budi,24
B-ORG,budiman,1
B-ORG,build,1
B-ORG,bujt,1
B-ORG,bukit,35
B-ORG,bukitasam,6
B-ORG,bukitenergiinvestama,2
B-ORG,bul,6
B-ORG,bulan,6
B-ORG,buleleng,2
B-ORG,bulungan,1
B-ORG,bum,5
B-ORG,bumd,2
B-ORG,bumn,448
B-ORG,bumn)baterai,1
B-ORG,bumn)minyakdangasbumi,2
B-ORG,bumn)teknologi,2
B-ORG,bumnbaterai,1
B-ORG,bumnchina,4
B-ORG,bumnindonesia,14
B-ORG,bumnindustri,2
B-ORG,bumnklungkung,1
B-ORG,bumnkonstruksi,5
B-ORG,bumnmega,1
B-ORG,bumnmigas,2
B-ORG,bumnpenyediakelistrikan,2
B-ORG,bumnpt,1
B-ORG,bumnpupuk,2
B-ORG,bumnri,3
B-ORG,bumnsektorkelistrikan,1
B-ORG,bumntambangbatubaraptbukitasamtbk,2
B-ORG,bunch,1
B-ORG,bung,1
B-ORG,bungasari,2
B-ORG,bungkarno,1
B-ORG,bungkarnopertamina,1
B-ORG,bupati,4
B-ORG,bupatibulungan,1
B-ORG,bupatigeulis,1
B-ORG,bupatiklungkung,1
B-ORG,bupatimalang,1
B-ORG,bupatitambrauw,1
B-ORG,buron,3
B-ORG,bursa,10
B-ORG,bursaefek,2
B-ORG,bursaefekindonesia,17
B-ORG,bursaintercontinentalexchange,2
B-ORG,buru,1
B-ORG,business,6
B-ORG,businessto,1
B-ORG,businessvicepresidentpowersystem,1
B-ORG,businessvppowersystemschneiderelectricindonesiaandtimorleste,1
B-ORG,byan,6
B-ORG,c,6
B-ORG,cadangan1,1
B-ORG,caf,1
B-ORG,cai,1
B-ORG,cair,1
B-ORG,california,2
B-ORG,call,2
B-ORG,callcenter,3
B-ORG,calon,1
B-ORG,calzony,1
B-ORG,camat,1
B-ORG,can,1
B-ORG,candi,1
B-ORG,cape,7
B-ORG,capex,5
B-ORG,capital,5
B-ORG,capitalexpenditure,1
B-ORG,captive,1
B-ORG,cara,1
B-ORG,carbon,1
B-ORG,care,1
B-ORG,carl,3
B-ORG,carly,2
B-ORG,carro,6
B-ORG,carropt,1
B-ORG,casa,2
B-ORG,casca,1
B-ORG,cat,2
B-ORG,catat,1
B-ORG,catl),2
B-ORG,cc,8
B-ORG,cca)indonesia,2
B-ORG,cccc,15
B-ORG,cco,1
B-ORG,ccus-,1
B-ORG,ce,2
B-ORG,cec,2
B-ORG,ceec,5
B-ORG,ceko,2
B-ORG,cempaka,4
B-ORG,cend,2
B-ORG,cengk,2
B-ORG,cengkareng,2
B-ORG,center,10
B-ORG,center1,2
B-ORG,centralasiatbk,2
B-ORG,centre,2
B-ORG,ceo,64
B-ORG,ceo&founder,1
B-ORG,ceo)pertaminapower&newrenewableenergy,1
B-ORG,ceoacwapowercompany,2
B-ORG,ceoandfounderwmpp,1
B-ORG,ceodanfounder,1
B-ORG,ceomasdar,1
B-ORG,ceomasdarcity,2
B-ORG,ceopertamina,1
B-ORG,ceopertaminanre,4
B-ORG,ceopertaminasubholdingpowerand,1
B-ORG,ceoptvoltaindonesiasemesta,1
B-ORG,ceoptwidodomakmurperkasa,1
B-ORG,ceoptwidodomakmurperkasatbk,1
B-ORG,ceostandardcharteredbank,2
B-ORG,ceostarenergygeothermalgroup,3
B-ORG,ceosubholdingcommercial&tradingmas[unk],1
B-ORG,ceosubholdingcommercial&tradingmas[unk]ud,2
B-ORG,ceosubholdingpnredan,3
B-ORG,ceosubholdingpowerand,2
B-ORG,ceosumberenergygroup,2
B-ORG,ceotesla,4
B-ORG,ceovision,2
B-ORG,cepat,3
B-ORG,cepatjakarta,1
B-ORG,cepatjakarta-bandung,2
B-ORG,cepu,1
B-ORG,ceremony145,2
B-ORG,ceruk,3
B-ORG,cexi,1
B-ORG,cexim,1
B-ORG,cfo,1
B-ORG,cfoofsunenergy,1
B-ORG,ch,1
B-ORG,cha,1
B-ORG,chair,2
B-ORG,chairman,7
B-ORG,chairmanandceorubarsandi,1
B-ORG,chairmanoflsgroup,1
B-ORG,chandra,20
B-ORG,chandraasri,1
B-ORG,chang,8
B-ORG,change,2
B-ORG,char,15
B-ORG,charge+,3
B-ORG,charger,1
B-ORG,chargers,2
B-ORG,chargingsystems,4
B-ORG,chartaputraindonesia,1
B-ORG,chd,7
B-ORG,chdgx,2
B-ORG,chdoi,1
B-ORG,che,1
B-ORG,chee,4
B-ORG,chem,4
B-ORG,chemicalindustrydevelopment,1
B-ORG,chev,2
B-ORG,chevron,3
B-ORG,chevronraja,2
B-ORG,chief,11
B-ORG,chiefexecutiveofficer,3
B-ORG,chiefexecutiveofficer(ceo),5
B-ORG,"chiefexecutiveofficer(ceo)power&nresubholding,dan",1
B-ORG,chiefexecutiveofficer(ceo)sunenergy,1
B-ORG,chiefexecutiveofficerignisenergyholdings,1
B-ORG,chiefexecutiveofficerpertaminanre,2
B-ORG,chiefexecutiveofficerpertaminapowerindonesia,1
B-ORG,chiefexecutiveofficier,1
B-ORG,chieffinancialofficerofsunenergy,1
B-ORG,chiefoperatingofficerhyundai,1
B-ORG,chiefrepresentativesinohydrocorporationlimiteddengxi,1
B-ORG,chiefrepresentativesumitomocorporationindonesia,1
B-ORG,chieftechnologyofficekamranatri,1
B-ORG,china,94
B-ORG,chinaacademyofrailwaysciences,1
B-ORG,chinacatl,2
B-ORG,"chinacommunicationsconstructiondredgingco.,ltd",3
B-ORG,chinaelectricitycouncil,1
B-ORG,chinaenergyengineeringcorporation,1
B-ORG,chinaexportimportbank,1
B-ORG,chinahuadiancorporation,1
B-ORG,chinakara,1
B-ORG,chinarailway,3
B-ORG,chinarailwaygroup,1
B-ORG,chinarailwaygrouplimited,2
B-ORG,chinarailwayinternational,1
B-ORG,chinarailwayinternationalco.ltd,1
B-ORG,chinarailwaysignalandcommucation,1
B-ORG,chinarailwaysignalandcommunicationcorp,1
B-ORG,chinasinohydrocorp,1
B-ORG,chip,1
B-ORG,chris,5
B-ORG,christ,2
B-ORG,chua,2
B-ORG,ciampel,2
B-ORG,cianjur,3
B-ORG,cianjurartamakmur,1
B-ORG,cib,2
B-ORG,cic,3
B-ORG,cicah,1
B-ORG,cidaun,1
B-ORG,ciherang,2
B-ORG,cik,4
B-ORG,cikarang,4
B-ORG,cikarangbarat,1
B-ORG,cilacap,43
B-ORG,cilama,3
B-ORG,cile,5
B-ORG,cilegon,1
B-ORG,cileunyi,1
B-ORG,cilincing,2
B-ORG,ciliwung,2
B-ORG,cina,5
B-ORG,ciner,1
B-ORG,cip,1
B-ORG,cipeundeu,2
B-ORG,cipta,5
B-ORG,cipularang,1
B-ORG,ciputra,1
B-ORG,cir,99
B-ORG,cirata,251
B-ORG,ciratabreakingnews,1
B-ORG,ciratafloating,2
B-ORG,cirataini,4
B-ORG,ciratajabar,3
B-ORG,ciratakecamatan,1
B-ORG,cirataresmi,2
B-ORG,ciratat,1
B-ORG,cirebon,3
B-ORG,cis,17
B-ORG,cisem,2
B-ORG,cisumdawu,1
B-ORG,cit,1
B-ORG,cita,2
B-ORG,citarum,2
B-ORG,cleanenergy,1
B-ORG,cleanenergy],5
B-ORG,cleanenergyindonesia,1
B-ORG,climate,2
B-ORG,climatesustainabilityworkinggroup,1
B-ORG,clo,2
B-ORG,close,26
B-ORG,closing,1
B-ORG,closingbell,2
B-ORG,cluster,4
B-ORG,cmnp,2
B-ORG,cms,2
B-ORG,cnbc],18
B-ORG,cnbc]advertisementscroll,1
B-ORG,cnbcidonesia,1
B-ORG,cnbcindoesia,1
B-ORG,cnbcindonesia,9
B-ORG,cnbcindonesia(,2
B-ORG,cnbcindonesia-batubarari,2
B-ORG,cnbcindonesia-mindid,2
B-ORG,cnbcindonesia-pln,2
B-ORG,cnbcindonesia-ri,19
B-ORG,cnbcindonesiaaward2021,3
B-ORG,cnbcindonesiaawards,2
B-ORG,cnbcindonesiaawards2021,2
B-ORG,cnbcindonesiaawards2022,1
B-ORG,cnbcindonesiaeconomicupdate,1
B-ORG,cnbcindonesiagreeneconomicforum,2
B-ORG,cnbcindonesiaminingforum,2
B-ORG,"cnbcindonesiaminingforum""miningforbettertomorrow",1
B-ORG,cnbcindonesiatv,20
B-ORG,cnbcindonesiatvlainnya,5
B-ORG,cnbcinternational,2
B-ORG,cnbcmakeit,1
B-ORG,cng,1
B-ORG,cnr,1
B-ORG,cntic,1
B-ORG,co,2
B-ORG,co-investmentxpltsterapungcirata,2
B-ORG,co-leadceiaindonesia,1
B-ORG,coca,3
B-ORG,coca-cola,3
B-ORG,coca-colaamatil,2
B-ORG,coca-colaeuropacificpartnersindonesia,1
B-ORG,cod,17
B-ORG,coldchain)freshfactory,1
B-ORG,com,1
B-ORG,combatmanagementsystem,2
B-ORG,combinator,2
B-ORG,combine,2
B-ORG,combiner,1
B-ORG,comm,5
B-ORG,commercial,2
B-ORG,commerz,1
B-ORG,commission,3
B-ORG,commit,1
B-ORG,commodity,1
B-ORG,commucationcorporation,4
B-ORG,communication,5
B-ORG,communication&sustainabilitydirectorcoca-colaamatilindonesia,2
B-ORG,communicationcorporation,5
B-ORG,commuter,2
B-ORG,comp,1
B-ORG,companiesmarket,1
B-ORG,company,5
B-ORG,compet,2
B-ORG,componen,2
B-ORG,component,1
B-ORG,conc,1
B-ORG,concern,5
B-ORG,conditions,1
B-ORG,cone,2
B-ORG,conference,3
B-ORG,congo,1
B-ORG,construc,2
B-ORG,construction,1
B-ORG,construction&energy,1
B-ORG,consul,1
B-ORG,conta,1
B-ORG,contactcenter,1
B-ORG,content,35
B-ORG,contentanggota,1
B-ORG,contentbaca,3
B-ORG,contentbumn,1
B-ORG,contentbumnindonesia,1
B-ORG,contentfo,1
B-ORG,contentsejalan,1
B-ORG,contenttida,1
B-ORG,contract,1
B-ORG,convention,2
B-ORG,cook,2
B-ORG,cooper,1
B-ORG,cooperationagency,1
B-ORG,cop,1
B-ORG,cop26,1
B-ORG,copper,4
B-ORG,cor,1
B-ORG,core,2
B-ORG,corona,46
B-ORG,corp,3
B-ORG,corporate,15
B-ORG,corporateaffairsdirectoralfamart,1
B-ORG,corporateaffairsdirectormultibintangindonesia,2
B-ORG,corporatebuyerceiaindonesia,1
B-ORG,corporatecommunication&communitydevelopmentgroupheadptjasamarga(persero)tbk,1
B-ORG,corporatecommunication&investorrelationspertamina,1
B-ORG,corporatecommunicationpertamina,1
B-ORG,corporatecommunicationptkeretacepatindonesiachina,2
B-ORG,corporategmmitsubishi,1
B-ORG,corporatesecretarybrightplnbatam,1
B-ORG,corporatesecretarypertaminanre,2
B-ORG,corporatesecretarypertaminanredickyseptriadi,3
B-ORG,corporatesecretaryptadhikarya(persero)tbk,1
B-ORG,corporatesecretaryptasdpindonesiaferry,1
B-ORG,corporatesecretaryptasdpindonesiaferry(persero),1
B-ORG,corporatesecretaryptba,1
B-ORG,corporatesecretaryptkcic,1
B-ORG,corporatesecretaryptpertaminapowerindonesia,2
B-ORG,corporatesecretarywika,1
B-ORG,corporation,13
B-ORG,corporationlimited,4
B-ORG,cosm,1
B-ORG,cosmetic,1
B-ORG,council,3
B-ORG,country,7
B-ORG,countrydirectorallotropepartners,1
B-ORG,countryleadergeindonesia,2
B-ORG,countrywide,4
B-ORG,countrywidehydroge,1
B-ORG,covid,8
B-ORG,cp,3
B-ORG,cr,6
B-ORG,crbc,1
B-ORG,crcc,1
B-ORG,creating,2
B-ORG,creative,3
B-ORG,crit,1
B-ORG,crrccorporationlimited,2
B-ORG,cryst,1
B-ORG,cs,4
B-ORG,cspa,2
B-ORG,csr,1
B-ORG,csrcorporation,13
B-ORG,csv,1
B-ORG,cswg,2
B-ORG,ct,1
B-ORG,cua,4
B-ORG,cuan,3
B-ORG,cucu,5
B-ORG,cucuusaha,5
B-ORG,cur,3
B-ORG,cv,1
B-ORG,d,1
B-ORG,da,2
B-ORG,daan,1
B-ORG,dada,3
B-ORG,dadan,8
B-ORG,dadankus,1
B-ORG,dadankusdian,3
B-ORG,dadankusdiana,7
B-ORG,dahana,1
B-ORG,dahlan,1
B-ORG,damanik,1
B-ORG,damkar,2
B-ORG,dan,2
B-ORG,danainvestasipublik,2
B-ORG,danamoneterinternasional,5
B-ORG,danar,3
B-ORG,danau,1
B-ORG,daniel,1
B-ORG,daniels,1
B-ORG,daniri,1
B-ORG,danishenergyagency,1
B-ORG,danon,1
B-ORG,danone,1
B-ORG,danoneindonesia,3
B-ORG,dar,2
B-ORG,dard,1
B-ORG,dari,2
B-ORG,daring,2
B-ORG,darm,1
B-ORG,darma,22
B-ORG,darmawan,18
B-ORG,darmin,1
B-ORG,dartomo,3
B-ORG,das,11
B-ORG,data,4
B-ORG,datar,1
B-ORG,date,1
B-ORG,david,1
B-ORG,dayak,1
B-ORG,dayutama,2
B-ORG,dc,5
B-ORG,dcav,1
B-ORG,de,2
B-ORG,dea,1
B-ORG,deal,3
B-ORG,december,13
B-ORG,ded,3
B-ORG,default,1
B-ORG,defores,1
B-ORG,deh,1
B-ORG,deiyai,2
B-ORG,dek,1
B-ORG,dekade,1
B-ORG,dekar,1
B-ORG,dekarbon,7
B-ORG,dekarbonisasi,3
B-ORG,delegasi,10
B-ORG,delegasig20,5
B-ORG,delegasinegara,1
B-ORG,delegasinegara-negarag20,1
B-ORG,deli,2
B-ORG,delina,2
B-ORG,deliserdangia,1
B-ORG,deliver,4
B-ORG,demak,2
B-ORG,demo,1
B-ORG,democrac,1
B-ORG,democraticrepublicofcongo,2
B-ORG,democraticrepublicofthecongo,3
B-ORG,demokratik,3
B-ORG,demokratikkongo,3
B-ORG,den,26
B-ORG,den)tum,1
B-ORG,den)tumiran,1
B-ORG,dengxi,2
B-ORG,denmark,8
B-ORG,denselasa,1
B-ORG,dep,7
B-ORG,departemen,2
B-ORG,departmentof,1
B-ORG,depok,2
B-ORG,dept,3
B-ORG,deputi,26
B-ORG,deputibidang,1
B-ORG,deputibidangpertambangan,1
B-ORG,deputies,1
B-ORG,deputiinvestasidanpertambangan,2
B-ORG,deputiminerba,4
B-ORG,deputymanagingdirectorasia-pasificsinohydrocorporationlimited,1
B-ORG,derspiegel,1
B-ORG,desa,236
B-ORG,desaenergiberd,1
B-ORG,desaka[unk]ana,1
B-ORG,desakel,1
B-ORG,desakeliki,2
B-ORG,desalin,2
B-ORG,desamandiri,1
B-ORG,desamandirienergi,1
B-ORG,desaramah,1
B-ORG,desari,1
B-ORG,desasebali,1
B-ORG,desasuana,1
B-ORG,desatema,1
B-ORG,desember,3
B-ORG,desember2020,1
B-ORG,desember2026,1
B-ORG,design,5
B-ORG,detik.com,1
B-ORG,detikbali,3
B-ORG,detikbandung,1
B-ORG,detikcom,17
B-ORG,detikcomblak,3
B-ORG,detikcomke,1
B-ORG,detikcomprovincialprogrammeadviseresp3,1
B-ORG,detikfin,17
B-ORG,detikfinance,17
B-ORG,detikfinanceberkes,1
B-ORG,detikfinancedi,1
B-ORG,detikfinancemencoba,1
B-ORG,detikfinanceplts,2
B-ORG,detikjatim,1
B-ORG,detikoto,4
B-ORG,detiktravel,1
B-ORG,detil,2
B-ORG,detilnya,1
B-ORG,developer,1
B-ORG,development,9
B-ORG,developmentagreement,3
B-ORG,developmentmanagerptarunasolar,1
B-ORG,dewan,38
B-ORG,dewanenergi,2
B-ORG,dewanenerginasional,5
B-ORG,dewankelistrikanchina,1
B-ORG,dewi,3
B-ORG,dh,18
B-ORG,dha,2
B-ORG,dhabi,90
B-ORG,dhan,1
B-ORG,dharma,5
B-ORG,dharmadjojonegoro,4
B-ORG,dhf,1
B-ORG,di,5
B-ORG,dial,1
B-ORG,dialog,4
B-ORG,dialogmaria,2
B-ORG,diasporari,1
B-ORG,dieng,2
B-ORG,digandeng,1
B-ORG,digital,7
B-ORG,digo,1
B-ORG,dik,1
B-ORG,dike,1
B-ORG,dikti,1
B-ORG,dili,4
B-ORG,dimas,2
B-ORG,dimethylether,3
B-ORG,dinamika,3
B-ORG,dinas,25
B-ORG,dinasenergi,1
B-ORG,dinasesdm,1
B-ORG,dinaspekerjaan,1
B-ORG,dinaspertambangandanpengembanganenergi,1
B-ORG,dinaspertanian,1
B-ORG,dio,2
B-ORG,dion,1
B-ORG,dipa,1
B-ORG,dir,6
B-ORG,diramal,2
B-ORG,dirangkum,2
B-ORG,director,7
B-ORG,directoranthony,3
B-ORG,directorindonesia,2
B-ORG,directorinstitutefor,1
B-ORG,directorofmarketdevelopmentgeneralelectricindonesia,2
B-ORG,directorofstrategicplanningandbusinessdevelopmentppi,2
B-ORG,directorpln,1
B-ORG,direksi,4
B-ORG,direksipln,1
B-ORG,direksiptbankrakyatindonesiatbk,1
B-ORG,direksiptpertamina(persero),1
B-ORG,direktorat,50
B-ORG,direktoratenergi,2
B-ORG,direktoratjenderal,1
B-ORG,direktoratjenderalebtk,3
B-ORG,direktoratjenderalebtke,5
B-ORG,direktoratjenderalenergibaruterbarukandankonservasienergi,6
B-ORG,direktoratjenderalketen,2
B-ORG,direktoratjendralenergibaruterbarukandankonservasienergi,1
B-ORG,direktur,398
B-ORG,direkturadministrasidankeuanganlen,1
B-ORG,direkturanekaenergi,23
B-ORG,direkturanekaenergibaru,3
B-ORG,direkturanekaenergibarudanenergi,1
B-ORG,direkturanekaenergibarudanenergiterbarukan,24
B-ORG,direkturanekaenergibarudanenergiterbarukanditjenebtke,2
B-ORG,direkturanekaenergibarudanenergiterbarukanditjenebtkekementerianesdm,3
B-ORG,direkturanekaenergibarudanenergiterbarukankementerianesdm,1
B-ORG,direkturanekaenergibaruterbarukan(ebt),1
B-ORG,direkturanekaenergikementerianesdm,1
B-ORG,direkturanekaenergiterbarukankementerianesdm,1
B-ORG,direkturbara,1
B-ORG,direkturbayanresources,3
B-ORG,direkturbisnis,3
B-ORG,direkturbisnisarea,1
B-ORG,direkturbisnisjasamarga,1
B-ORG,direkturbisniskecildanmenengahbri,1
B-ORG,direkturbisniskecildanmenengahbriamam,1
B-ORG,direkturbisnisplnregionaljawamaduradanbali,1
B-ORG,direkturbisnisplnregionalmaluku,1
B-ORG,direkturbisnisregionaljawabagianbaratpln,2
B-ORG,direkturbisnisregionalkalimantan,2
B-ORG,direkturbisnisregionalmaluku,3
B-ORG,direkturbisnisregionalmaluku-papuapln,2
B-ORG,direkturbisnisregionalsulawesi,1
B-ORG,direkturbisnisregionalsumaterakalimantan,1
B-ORG,direkturbisnisregionalsumaterapln,1
B-ORG,direkturchandra,1
B-ORG,direktureksekutif,8
B-ORG,direktureksekutifasosiasienergisuryaindonesia,2
B-ORG,direktureksekutifcenterforenergysecuritystudies,1
B-ORG,direktureksekutifenergywatch,1
B-ORG,direktureksekutifiesr,4
B-ORG,direktureksekutifindonesianresourcesstudies,4
B-ORG,direktureksekutifinstituteforessentialservicesreform,13
B-ORG,direktureksekutifiress,1
B-ORG,direktureksekutifreforminerinstitute,1
B-ORG,direkturgemindonesia,1
B-ORG,direkturhumancapitalmanagementptpln(persero),2
B-ORG,direkturinvestasisrtg,1
B-ORG,direkturitmg,1
B-ORG,direkturjaringandanlayanan,1
B-ORG,direkturjaringandanlayananbri,1
B-ORG,direkturjenderalebtk,2
B-ORG,direkturjenderalenergi,4
B-ORG,direkturjenderalenergibaru,6
B-ORG,"direkturjenderalenergibaru,terbarukan",2
B-ORG,"direkturjenderalenergibaru,terbarukan,",1
B-ORG,"direkturjenderalenergibaru,terbarukandankonservasienergi",2
B-ORG,direkturjenderalenergibaruterbarukan,7
B-ORG,direkturjenderalenergibaruterbarukandankonservasienergi,36
B-ORG,direkturjenderalenergibaruterbarukandankonservasienergi(,2
B-ORG,direkturjenderalenergibaruterbarukandankonservasienergikementerianenergidansumberdayamineral,2
B-ORG,direkturjenderalmineraldan,2
B-ORG,direkturjenderalmineraldanbatubara,1
B-ORG,direkturjenderalpembiayaandanpengelolaanrisikokementeriankeuangan,1
B-ORG,direkturkeuangan,2
B-ORG,direkturkeuangandanmanajemenrisiko,1
B-ORG,direkturkeuanganitmg,2
B-ORG,direkturkeuangankai,1
B-ORG,direkturkomersialsucofindo,3
B-ORG,direkturlalulintasdanangkutankeretaapikementerianperhubungan,1
B-ORG,direkturlogistikdaninfrastruktur,3
B-ORG,direkturmanajemenproyek,2
B-ORG,direkturmanajemenproyekdanebtpln,2
B-ORG,direkturmanajemenproyekdanebtptpln,1
B-ORG,direkturmanajemenproyekdanenergibaruterbarukan,2
B-ORG,direkturmegaprojectpln,6
B-ORG,direkturmegaprojectptpln,2
B-ORG,direkturmegaproyek,2
B-ORG,direkturmegaproyekdan,1
B-ORG,direkturmegaproyekpln,5
B-ORG,direkturniaga,2
B-ORG,direkturniagadanpelanggan,2
B-ORG,direkturoperasiibrantas,1
B-ORG,direkturoperasional,1
B-ORG,direkturoperasionalkhekhaeroni,1
B-ORG,direkturpanasbumi,4
B-ORG,direkturpemasaranbarataindonesia,1
B-ORG,direkturpembinaanpengusahaanketenagalistrikan,2
B-ORG,direkturpembinaanpengusahaanketenagalistrikankementerianesdm,1
B-ORG,direkturpembinaanprogramketenagalistrikan,3
B-ORG,direkturpembinaanprogramketenagalistrikankementerianesdm,5
B-ORG,direkturpengadaan,2
B-ORG,direkturpengadaanstrategis1pln,4
B-ORG,direkturpengadaanstrategis2ptpln(persero),2
B-ORG,direkturpengadaanstrategisipln,1
B-ORG,direkturpengembanganbisnisptba,3
B-ORG,direkturpengembanganusahabukitasam,1
B-ORG,direkturpengembanganusahamindid,2
B-ORG,direkturpengembanganusahaptba,1
B-ORG,direkturpengembanganusahaptbukitasamtbk,4
B-ORG,direkturpenunjangbisnis,3
B-ORG,direkturperencanaan,1
B-ORG,direkturperencanaandanpengembanganbisnispertaminapatraniaga,1
B-ORG,direkturperencanaandanteknologiptpln(persero),1
B-ORG,direkturperencanaaninvestasidanmanajemenrisikopertamina,2
B-ORG,direkturperencanaankorporatpln,13
B-ORG,direkturperencanaankorporatptpln,4
B-ORG,direkturperencanaankorporatptpln(persero,1
B-ORG,direkturperencanaanpln,3
B-ORG,direkturperencanaanstrategisdanpengembanganbisnispertaminanew&renewableenergy,1
B-ORG,direkturperencanaanstrategisdanpengembanganbisnisptpertaminapowerindonesia,1
B-ORG,direkturperusahaan,1
B-ORG,direkturperusdabhuktimuktibhakti,1
B-ORG,direkturplnreg,1
B-ORG,direkturportofoliodanpengembanganusahapupukindonesia,1
B-ORG,direkturprojectdantechnicalwilmar,1
B-ORG,direkturproyek,1
B-ORG,direkturproyekdanoperasipertamina,1
B-ORG,direkturpt.industrijamudanfarmasisidomuncul,1
B-ORG,direkturptadaroindonesiapriya,1
B-ORG,direkturptagrasuryaenergy,2
B-ORG,direkturptajinomotoindonesia,1
B-ORG,direkturptbayanresourcesindonesiatbk,1
B-ORG,direkturptbayanresourcestbk,3
B-ORG,direkturptbsi,1
B-ORG,direkturptfreeportindonesia,1
B-ORG,direkturptkcic,1
B-ORG,direkturptsamindoresourcestbk,1
B-ORG,direkturstrategi,4
B-ORG,"direkturstrategi,portofolio",1
B-ORG,direktursumberdayamanusia(sdm)ptba),1
B-ORG,direkturteknikdanlingkunganketenagalistrikan,2
B-ORG,direkturteknikdanlingkunganketenagalistrikankementerianesdm,4
B-ORG,direkturteknikdanoperasibren,1
B-ORG,direkturtransmisidanperencanaansistempln,1
B-ORG,direkturutama,42
B-ORG,direkturutama(,3
B-ORG,direkturutama(dirut)pln,2
B-ORG,direkturutama(dirut)ptkeretacepatindonesiachina,1
B-ORG,direkturutama(dirut)ptpln(persero),1
B-ORG,direkturutamaadaropower,5
B-ORG,direkturutamaapi,2
B-ORG,direkturutamabrightplnbatam,3
B-ORG,direkturutamabukitasam,6
B-ORG,direkturutamabukitasamarsal,1
B-ORG,direkturutamabuktiasam,1
B-ORG,direkturutamaenergi,1
B-ORG,direkturutamaholdingperkebunannusantaraptpniii,1
B-ORG,direkturutamahubei,1
B-ORG,direkturutamaindikaenergy,2
B-ORG,direkturutamaindikaenergytbk,1
B-ORG,direkturutamaindy,2
B-ORG,direkturutamainjourney,1
B-ORG,direkturutamajasamargasubakti,1
B-ORG,direkturutamajasamargasubaktisyukur,2
B-ORG,direkturutamakcic,3
B-ORG,direkturutamakencanaenergi,2
B-ORG,direkturutamakrakatausteel,3
B-ORG,direkturutamakrakatausteelsilmykarim,1
B-ORG,direkturutamamed,2
B-ORG,direkturutamamedc,1
B-ORG,direkturutamamedcoenergi,1
B-ORG,direkturutamamedcoenergiinternasional,2
B-ORG,direkturutamamindidorias,2
B-ORG,direkturutamapembangkitjawabaliindonesia,5
B-ORG,direkturutamaperseroan,2
B-ORG,direkturutamapertamina,30
B-ORG,direkturutamaperusahaandaerahpertambangandanenergi,1
B-ORG,direkturutamaperusahaangasnegara(pgn),1
B-ORG,direkturutamaperusahaanperseroan(persero)ptindustritelekomunikasiindonesia,1
B-ORG,direkturutamapgn,1
B-ORG,direkturutamapkt,1
B-ORG,direkturutamapln,69
B-ORG,direkturutamaplniconplus,1
B-ORG,direkturutamaptba,10
B-ORG,direkturutamaptbaarsal,3
B-ORG,direkturutamaptbaarsalismail,1
B-ORG,direkturutamaptbakrie&brotherstbk,1
B-ORG,direkturutamaptbayanresources,1
B-ORG,direkturutamaptbluebirdtbk,1
B-ORG,direkturutamaptbrantasabipraya,1
B-ORG,direkturutamaptbrantasenergi,2
B-ORG,direkturutamaptbukitasam(persero)tbk,2
B-ORG,direkturutamaptbukitasamtbk,19
B-ORG,direkturutamaptferronparpharmaceuticals,1
B-ORG,direkturutamaptgeodipaenergi(persero),2
B-ORG,direkturutamaptindikaenergytbk,2
B-ORG,direkturutamaptindonesiaasahanaluminium(persero),2
B-ORG,direkturutamaptindosolusiutama,1
B-ORG,direkturutamaptindustribateraiindonesia,1
B-ORG,direkturutamaptinka,2
B-ORG,direkturutamaptjbtiketutadiputrakarang,1
B-ORG,direkturutamaptkcic,1
B-ORG,direkturutamaptkeretacepatindonesiachina,3
B-ORG,direkturutamaptksi,1
B-ORG,direkturutamaptlenindustri,6
B-ORG,direkturutamaptlenindustri(persero),1
B-ORG,direkturutamaptmitrabaraadiperdanatbk,2
B-ORG,direkturutamaptpertamina(persero,1
B-ORG,direkturutamaptpertamina(persero),6
B-ORG,direkturutamaptpertaminahulurokan,1
B-ORG,direkturutamaptpertaminapatraniagashc&tptpertamina(persero),1
B-ORG,direkturutamaptpertaminapowerindonesia,1
B-ORG,direkturutamaptpjb,4
B-ORG,direkturutamaptpjbinvestasi(,2
B-ORG,direkturutamaptpjbinvestasi(ptpjbi,5
B-ORG,direkturutamaptpln,1
B-ORG,direkturutamaptpln(persero,2
B-ORG,direkturutamaptpln(persero),21
B-ORG,direkturutamaptsaranamultiinfrastruktur,1
B-ORG,direkturutamaptsmi,1
B-ORG,direkturutamapupukindonesia,2
B-ORG,direkturutamapupukkaltim,2
B-ORG,direkturutamapusatpengelolaankomplekgelanggangolahragabungkarno,1
B-ORG,direkturutamaquantumenergyindonesia,1
B-ORG,direkturutamaradiantutamainterinsico,2
B-ORG,direkturutamaraja,1
B-ORG,direkturutamaskyenergi,2
B-ORG,direkturutamasubholdingpertaminapower&nre,2
B-ORG,direkturutamasubholdingpowerandnre(pnre)pertamina,1
B-ORG,direkturutamawika,1
B-ORG,dirgantaraindonesia,3
B-ORG,dirjen,32
B-ORG,dirjenebtk,2
B-ORG,dirjenebtke,3
B-ORG,dirjenenergi,1
B-ORG,dirjenketenagalistrikan,1
B-ORG,dirjenpengendalianpencemarandankerusakanlingkungan,1
B-ORG,dirjensumberdayaair,1
B-ORG,dirut,16
B-ORG,dirut),2
B-ORG,dirut)ptpln(persero),1
